date,store_id,store_name,region,product_id,product_name,category,sales,price,promotion,discount_pct,unit_cost,current_stock
2025-01-25,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,14,79,0,0,34,620
2025-01-25,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,23,59,0,0,22,480
2025-01-25,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,32,49,0,0,18,350
2025-01-25,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,33,29,0,0,9,800
2025-01-25,S002,Mall Express,South,P001,Classic Sneakers,Footwear,18,79,0,0,34,620
2025-01-25,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,23,59,0,0,22,480
2025-01-25,S002,Mall Express,South,P003,Urban Backpack,Accessories,30,49,0,0,18,350
2025-01-25,S002,Mall Express,South,P004,Performance Tee,Apparel,32,29,0,0,9,800
2025-01-25,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,21,79,0,0,34,620
2025-01-25,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,27,59,0,0,22,480
2025-01-25,S003,Riverside Market,West,P003,Urban Backpack,Accessories,38,49,0,0,18,350
2025-01-25,S003,Riverside Market,West,P004,Performance Tee,Apparel,41,29,0,0,9,800
2025-01-26,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,19,79,0,0,34,620
2025-01-26,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,20,59,0,0,22,480
2025-01-26,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,29,49,0,0,18,350
2025-01-26,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,29,29,0,0,9,800
2025-01-26,S002,Mall Express,South,P001,Classic Sneakers,Footwear,20,79,0,0,34,620
2025-01-26,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,26,59,0,0,22,480
2025-01-26,S002,Mall Express,South,P003,Urban Backpack,Accessories,28,49,0,0,18,350
2025-01-26,S002,Mall Express,South,P004,Performance Tee,Apparel,41,29,0,0,9,800
2025-01-26,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,24,79,0,0,34,620
2025-01-26,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,22,59,0,0,22,480
2025-01-26,S003,Riverside Market,West,P003,Urban Backpack,Accessories,34,49,0,0,18,350
2025-01-26,S003,Riverside Market,West,P004,Performance Tee,Apparel,37,29,0,0,9,800
2025-01-27,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,13,79,0,0,34,620
2025-01-27,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,19,59,0,0,22,480
2025-01-27,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,23,49,0,0,18,350
2025-01-27,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,20,29,0,0,9,800
2025-01-27,S002,Mall Express,South,P001,Classic Sneakers,Footwear,12,79,0,0,34,620
2025-01-27,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,22,59,0,0,22,480
2025-01-27,S002,Mall Express,South,P003,Urban Backpack,Accessories,28,49,0,0,18,350
2025-01-27,S002,Mall Express,South,P004,Performance Tee,Apparel,34,29,0,0,9,800
2025-01-27,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,23,79,0,0,34,620
2025-01-27,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,16,59,0,0,22,480
2025-01-27,S003,Riverside Market,West,P003,Urban Backpack,Accessories,29,49,0,0,18,350
2025-01-27,S003,Riverside Market,West,P004,Performance Tee,Apparel,25,29,0,0,9,800
2025-01-28,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,18,79,0,0,34,620
2025-01-28,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,18,59,0,0,22,480
2025-01-28,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,19,49,0,0,18,350
2025-01-28,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,32,29,0,0,9,800
2025-01-28,S002,Mall Express,South,P001,Classic Sneakers,Footwear,17,79,0,0,34,620
2025-01-28,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,14,59,0,0,22,480
2025-01-28,S002,Mall Express,South,P003,Urban Backpack,Accessories,25,49,0,0,18,350
2025-01-28,S002,Mall Express,South,P004,Performance Tee,Apparel,26,29,0,0,9,800
2025-01-28,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,18,79,0,0,34,620
2025-01-28,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,21,59,0,0,22,480
2025-01-28,S003,Riverside Market,West,P003,Urban Backpack,Accessories,30,49,0,0,18,350
2025-01-28,S003,Riverside Market,West,P004,Performance Tee,Apparel,26,29,0,0,9,800
2025-01-29,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,14,79,0,0,34,620
2025-01-29,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,23,59,0,0,22,480
2025-01-29,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,20,49,0,0,18,350
2025-01-29,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,27,29,0,0,9,800
2025-01-29,S002,Mall Express,South,P001,Classic Sneakers,Footwear,16,79,0,0,34,620
2025-01-29,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,18,59,0,0,22,480
2025-01-29,S002,Mall Express,South,P003,Urban Backpack,Accessories,26,49,0,0,18,350
2025-01-29,S002,Mall Express,South,P004,Performance Tee,Apparel,29,29,0,0,9,800
2025-01-29,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,15,79,0,0,34,620
2025-01-29,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,27,59,0,0,22,480
2025-01-29,S003,Riverside Market,West,P003,Urban Backpack,Accessories,29,49,0,0,18,350
2025-01-29,S003,Riverside Market,West,P004,Performance Tee,Apparel,30,29,0,0,9,800
2025-01-30,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,11,79,0,0,34,620
2025-01-30,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,15,59,0,0,22,480
2025-01-30,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,26,49,0,0,18,350
2025-01-30,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,26,29,0,0,9,800
2025-01-30,S002,Mall Express,South,P001,Classic Sneakers,Footwear,17,79,0,0,34,620
2025-01-30,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,19,59,0,0,22,480
2025-01-30,S002,Mall Express,South,P003,Urban Backpack,Accessories,26,49,0,0,18,350
2025-01-30,S002,Mall Express,South,P004,Performance Tee,Apparel,28,29,0,0,9,800
2025-01-30,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,20,79,0,0,34,620
2025-01-30,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,22,59,0,0,22,480
2025-01-30,S003,Riverside Market,West,P003,Urban Backpack,Accessories,29,49,0,0,18,350
2025-01-30,S003,Riverside Market,West,P004,Performance Tee,Apparel,33,29,0,0,9,800
2025-01-31,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,13,79,0,0,34,620
2025-01-31,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,15,59,0,0,22,480
2025-01-31,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,19,49,0,0,18,350
2025-01-31,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,24,29,0,0,9,800
2025-01-31,S002,Mall Express,South,P001,Classic Sneakers,Footwear,13,79,0,0,34,620
2025-01-31,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,23,59,0,0,22,480
2025-01-31,S002,Mall Express,South,P003,Urban Backpack,Accessories,24,49,0,0,18,350
2025-01-31,S002,Mall Express,South,P004,Performance Tee,Apparel,34,29,0,0,9,800
2025-01-31,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,25,79,0,0,34,620
2025-01-31,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,22,59,0,0,22,480
2025-01-31,S003,Riverside Market,West,P003,Urban Backpack,Accessories,22,49,0,0,18,350
2025-01-31,S003,Riverside Market,West,P004,Performance Tee,Apparel,30,29,0,0,9,800
2025-02-01,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,24,67.15,1,15,34,620
2025-02-01,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,18,59,0,0,22,480
2025-02-01,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,27,49,0,0,18,350
2025-02-01,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,34,29,0,0,9,800
2025-02-01,S002,Mall Express,South,P001,Classic Sneakers,Footwear,27,67.15,1,15,34,620
2025-02-01,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,23,59,0,0,22,480
2025-02-01,S002,Mall Express,South,P003,Urban Backpack,Accessories,28,49,0,0,18,350
2025-02-01,S002,Mall Express,South,P004,Performance Tee,Apparel,41,29,0,0,9,800
2025-02-01,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,32,67.15,1,15,34,620
2025-02-01,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,25,59,0,0,22,480
2025-02-01,S003,Riverside Market,West,P003,Urban Backpack,Accessories,32,49,0,0,18,350
2025-02-01,S003,Riverside Market,West,P004,Performance Tee,Apparel,42,29,0,0,9,800
2025-02-02,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,22,67.15,1,15,34,620
2025-02-02,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,24,59,0,0,22,480
2025-02-02,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,30,49,0,0,18,350
2025-02-02,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,36,29,0,0,9,800
2025-02-02,S002,Mall Express,South,P001,Classic Sneakers,Footwear,32,67.15,1,15,34,620
2025-02-02,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,23,59,0,0,22,480
2025-02-02,S002,Mall Express,South,P003,Urban Backpack,Accessories,34,49,0,0,18,350
2025-02-02,S002,Mall Express,South,P004,Performance Tee,Apparel,34,29,0,0,9,800
2025-02-02,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,31,67.15,1,15,34,620
2025-02-02,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,31,59,0,0,22,480
2025-02-02,S003,Riverside Market,West,P003,Urban Backpack,Accessories,36,49,0,0,18,350
2025-02-02,S003,Riverside Market,West,P004,Performance Tee,Apparel,39,29,0,0,9,800
2025-02-03,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,16,67.15,1,15,34,620
2025-02-03,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,20,59,0,0,22,480
2025-02-03,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,20,49,0,0,18,350
2025-02-03,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,24,29,0,0,9,800
2025-02-03,S002,Mall Express,South,P001,Classic Sneakers,Footwear,21,67.15,1,15,34,620
2025-02-03,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,21,59,0,0,22,480
2025-02-03,S002,Mall Express,South,P003,Urban Backpack,Accessories,18,49,0,0,18,350
2025-02-03,S002,Mall Express,South,P004,Performance Tee,Apparel,30,29,0,0,9,800
2025-02-03,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,26,67.15,1,15,34,620
2025-02-03,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,21,59,0,0,22,480
2025-02-03,S003,Riverside Market,West,P003,Urban Backpack,Accessories,30,49,0,0,18,350
2025-02-03,S003,Riverside Market,West,P004,Performance Tee,Apparel,33,29,0,0,9,800
2025-02-04,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,18,67.15,1,15,34,620
2025-02-04,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,24,50.15,1,15,22,480
2025-02-04,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,25,49,0,0,18,350
2025-02-04,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,22,29,0,0,9,800
2025-02-04,S002,Mall Express,South,P001,Classic Sneakers,Footwear,22,67.15,1,15,34,620
2025-02-04,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,27,50.15,1,15,22,480
2025-02-04,S002,Mall Express,South,P003,Urban Backpack,Accessories,25,49,0,0,18,350
2025-02-04,S002,Mall Express,South,P004,Performance Tee,Apparel,30,29,0,0,9,800
2025-02-04,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,26,67.15,1,15,34,620
2025-02-04,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,36,50.15,1,15,22,480
2025-02-04,S003,Riverside Market,West,P003,Urban Backpack,Accessories,28,49,0,0,18,350
2025-02-04,S003,Riverside Market,West,P004,Performance Tee,Apparel,30,29,0,0,9,800
2025-02-05,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,10,79,0,0,34,620
2025-02-05,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,28,50.15,1,15,22,480
2025-02-05,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,24,49,0,0,18,350
2025-02-05,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,31,29,0,0,9,800
2025-02-05,S002,Mall Express,South,P001,Classic Sneakers,Footwear,14,79,0,0,34,620
2025-02-05,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,29,50.15,1,15,22,480
2025-02-05,S002,Mall Express,South,P003,Urban Backpack,Accessories,25,49,0,0,18,350
2025-02-05,S002,Mall Express,South,P004,Performance Tee,Apparel,29,29,0,0,9,800
2025-02-05,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,18,79,0,0,34,620
2025-02-05,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,27,50.15,1,15,22,480
2025-02-05,S003,Riverside Market,West,P003,Urban Backpack,Accessories,29,49,0,0,18,350
2025-02-05,S003,Riverside Market,West,P004,Performance Tee,Apparel,33,29,0,0,9,800
2025-02-06,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,17,79,0,0,34,620
2025-02-06,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,33,50.15,1,15,22,480
2025-02-06,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,22,49,0,0,18,350
2025-02-06,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,27,29,0,0,9,800
2025-02-06,S002,Mall Express,South,P001,Classic Sneakers,Footwear,16,79,0,0,34,620
2025-02-06,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,35,50.15,1,15,22,480
2025-02-06,S002,Mall Express,South,P003,Urban Backpack,Accessories,20,49,0,0,18,350
2025-02-06,S002,Mall Express,South,P004,Performance Tee,Apparel,31,29,0,0,9,800
2025-02-06,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,14,79,0,0,34,620
2025-02-06,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,25,50.15,1,15,22,480
2025-02-06,S003,Riverside Market,West,P003,Urban Backpack,Accessories,21,49,0,0,18,350
2025-02-06,S003,Riverside Market,West,P004,Performance Tee,Apparel,27,29,0,0,9,800
2025-02-07,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,17,79,0,0,34,620
2025-02-07,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,24,50.15,1,15,22,480
2025-02-07,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,32,41.65,1,15,18,350
2025-02-07,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,24,29,0,0,9,800
2025-02-07,S002,Mall Express,South,P001,Classic Sneakers,Footwear,18,79,0,0,34,620
2025-02-07,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,26,50.15,1,15,22,480
2025-02-07,S002,Mall Express,South,P003,Urban Backpack,Accessories,40,41.65,1,15,18,350
2025-02-07,S002,Mall Express,South,P004,Performance Tee,Apparel,26,29,0,0,9,800
2025-02-07,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,16,79,0,0,34,620
2025-02-07,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,33,50.15,1,15,22,480
2025-02-07,S003,Riverside Market,West,P003,Urban Backpack,Accessories,39,41.65,1,15,18,350
2025-02-07,S003,Riverside Market,West,P004,Performance Tee,Apparel,36,29,0,0,9,800
2025-02-08,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,17,79,0,0,34,620
2025-02-08,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,19,59,0,0,22,480
2025-02-08,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,39,41.65,1,15,18,350
2025-02-08,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,32,29,0,0,9,800
2025-02-08,S002,Mall Express,South,P001,Classic Sneakers,Footwear,22,79,0,0,34,620
2025-02-08,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,27,59,0,0,22,480
2025-02-08,S002,Mall Express,South,P003,Urban Backpack,Accessories,45,41.65,1,15,18,350
2025-02-08,S002,Mall Express,South,P004,Performance Tee,Apparel,39,29,0,0,9,800
2025-02-08,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,21,79,0,0,34,620
2025-02-08,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,28,59,0,0,22,480
2025-02-08,S003,Riverside Market,West,P003,Urban Backpack,Accessories,50,41.65,1,15,18,350
2025-02-08,S003,Riverside Market,West,P004,Performance Tee,Apparel,44,29,0,0,9,800
2025-02-09,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,17,79,0,0,34,620
2025-02-09,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,22,59,0,0,22,480
2025-02-09,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,38,41.65,1,15,18,350
2025-02-09,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,36,29,0,0,9,800
2025-02-09,S002,Mall Express,South,P001,Classic Sneakers,Footwear,18,79,0,0,34,620
2025-02-09,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,27,59,0,0,22,480
2025-02-09,S002,Mall Express,South,P003,Urban Backpack,Accessories,40,41.65,1,15,18,350
2025-02-09,S002,Mall Express,South,P004,Performance Tee,Apparel,40,29,0,0,9,800
2025-02-09,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,19,79,0,0,34,620
2025-02-09,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,26,59,0,0,22,480
2025-02-09,S003,Riverside Market,West,P003,Urban Backpack,Accessories,53,41.65,1,15,18,350
2025-02-09,S003,Riverside Market,West,P004,Performance Tee,Apparel,36,29,0,0,9,800
2025-02-10,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,13,79,0,0,34,620
2025-02-10,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,18,59,0,0,22,480
2025-02-10,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,30,41.65,1,15,18,350
2025-02-10,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,44,24.65,1,15,9,800
2025-02-10,S002,Mall Express,South,P001,Classic Sneakers,Footwear,20,79,0,0,34,620
2025-02-10,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,15,59,0,0,22,480
2025-02-10,S002,Mall Express,South,P003,Urban Backpack,Accessories,32,41.65,1,15,18,350
2025-02-10,S002,Mall Express,South,P004,Performance Tee,Apparel,45,24.65,1,15,9,800
2025-02-10,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,14,79,0,0,34,620
2025-02-10,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,22,59,0,0,22,480
2025-02-10,S003,Riverside Market,West,P003,Urban Backpack,Accessories,40,41.65,1,15,18,350
2025-02-10,S003,Riverside Market,West,P004,Performance Tee,Apparel,48,24.65,1,15,9,800
2025-02-11,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,13,79,0,0,34,620
2025-02-11,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,19,59,0,0,22,480
2025-02-11,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,21,49,0,0,18,350
2025-02-11,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,44,24.65,1,15,9,800
2025-02-11,S002,Mall Express,South,P001,Classic Sneakers,Footwear,15,79,0,0,34,620
2025-02-11,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,22,59,0,0,22,480
2025-02-11,S002,Mall Express,South,P003,Urban Backpack,Accessories,24,49,0,0,18,350
2025-02-11,S002,Mall Express,South,P004,Performance Tee,Apparel,43,24.65,1,15,9,800
2025-02-11,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,18,79,0,0,34,620
2025-02-11,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,22,59,0,0,22,480
2025-02-11,S003,Riverside Market,West,P003,Urban Backpack,Accessories,24,49,0,0,18,350
2025-02-11,S003,Riverside Market,West,P004,Performance Tee,Apparel,49,24.65,1,15,9,800
2025-02-12,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,18,79,0,0,34,620
2025-02-12,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,19,59,0,0,22,480
2025-02-12,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,25,49,0,0,18,350
2025-02-12,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,42,24.65,1,15,9,800
2025-02-12,S002,Mall Express,South,P001,Classic Sneakers,Footwear,19,79,0,0,34,620
2025-02-12,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,22,59,0,0,22,480
2025-02-12,S002,Mall Express,South,P003,Urban Backpack,Accessories,26,49,0,0,18,350
2025-02-12,S002,Mall Express,South,P004,Performance Tee,Apparel,46,24.65,1,15,9,800
2025-02-12,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,19,79,0,0,34,620
2025-02-12,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,20,59,0,0,22,480
2025-02-12,S003,Riverside Market,West,P003,Urban Backpack,Accessories,28,49,0,0,18,350
2025-02-12,S003,Riverside Market,West,P004,Performance Tee,Apparel,41,24.65,1,15,9,800
2025-02-13,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,14,79,0,0,34,620
2025-02-13,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,20,59,0,0,22,480
2025-02-13,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,27,49,0,0,18,350
2025-02-13,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,40,24.65,1,15,9,800
2025-02-13,S002,Mall Express,South,P001,Classic Sneakers,Footwear,19,79,0,0,34,620
2025-02-13,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,21,59,0,0,22,480
2025-02-13,S002,Mall Express,South,P003,Urban Backpack,Accessories,22,49,0,0,18,350
2025-02-13,S002,Mall Express,South,P004,Performance Tee,Apparel,39,24.65,1,15,9,800
2025-02-13,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,15,79,0,0,34,620
2025-02-13,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,19,59,0,0,22,480
